db_root.ui_bgm_id,db_root.stream_set_id,msbt_bgm.title,msbt_bgm.author,msbt_bgm.copyright,db_root.rarity,db_root.ui_gametitle_id,msbt_game.gametitle,db_root.ui_gametitle_id_1,db_root.ui_gametitle_id_2,db_root.ui_gametitle_id_3,db_root.ui_gametitle_id_4,db_root.name_id,db_root.save_no,db_root.test_disp_order,db_root.menu_value,db_root.jp_region,db_root.other_region,db_root.possessed,db_root.prize_lottery,db_root.shop_price,db_root.count_target,db_root.menu_loop,db_root.is_selectable_stage_make,db_root.is_selectable_video_edit,db_root.is_selectable_original,db_root.is_dlc,db_root.is_patch,db_root.dlc_ui_chara_id,db_root.dlc_mii_hat_motif_id,db_root.dlc_mii_body_motif_id,stream_set.stream_set_id,stream_set.special_category,stream_set.info0,stream_set.info1,stream_set.info2,stream_set.info3,stream_set.info4,stream_set.info5,stream_set.info6,stream_set.info7,stream_set.info8,stream_set.info9,stream_set.info10,stream_set.info11,stream_set.info12,stream_set.info13,stream_set.info14,stream_set.info15,assigned_info.info_id,assigned_info.stream_id,assigned_info.condition,assigned_info.condition_process,assigned_info.start_frame,assigned_info.change_fadein_frame,assigned_info.change_start_delay_frame,assigned_info.change_fadeout_frame,assigned_info.change_stop_delay_frame,assigned_info.menu_change_fadein_frame,assigned_info.menu_change_start_delay_frame,assigned_info.menu_change_fadeout_frame,assigned_info.menu_change_stop_delay_frame,stream_property.stream_id,stream_property.data_name0,stream_property.data_name1,stream_property.data_name2,stream_property.data_name3,stream_property.data_name4,stream_property.loop,stream_property.end_point,stream_property.fadeout_frame,stream_property.start_point_suddendeath,stream_property.start_point_transition,stream_property.start_point0,stream_property.start_point1,stream_property.start_point2,stream_property.start_point3,stream_property.start_point4,bgm_property.name_id,bgm_property.loop_start_ms,bgm_property.loop_start_sample,bgm_property.loop_end_ms,bgm_property.loop_end_sample,bgm_property.total_time_ms,bgm_property.total_samples,bgm_property.frequency,bgm_property.volume,bgm_property.filename,mod.source,mod.mod_path
ui_bgm_a28_malrpg4_tryandtry,set_a28_malrpg4_tryandtry,"Try, Try Again",Arrangement Supervisor: Yoko Shimomura,"Composition: Midiplex Co., Ltd.
Arrangement: Midiplex Co., Ltd.
Composition and arrangement Copyright Nintendo",bgm_rarity_0,ui_gametitle_mario_luigi_rpg4,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0613,20,68,266,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_a28_malrpg4_tryandtry,,info_a28_malrpg4_tryandtry,,,,,,,,,,,,,,,,info_a28_malrpg4_tryandtry,stream_a28_malrpg4_tryandtry,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_a28_malrpg4_tryandtry,a28_malrpg4_tryandtry,,,,,0,00:01:54.568,400,00:00:10.408,00:00:10.453,,,,,,a28_malrpg4_tryandtry,16646,798993,115107,5525146,115117,5525606,47999,3.7,Resources\Game\stream;\sound\bgm\bgm_a28_malrpg4_tryandtry.nus3audio,Core,
ui_bgm_a29_ppm_medley,set_a29_ppm_medley,Paper Mario Medley,Arrangement Supervisor: Saki Kasuga,"Composition: INTELLIGENT SYSTEMS / Nintendo
Arrangement: BANDAI NAMCO Studios Inc.
Composition and arrangement Copyright Nintendo",bgm_rarity_0,ui_gametitle_pepar_mario_super_seal_pepar_bros_rpg,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0612,21,67,263,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_a29_ppm_medley,mario_paper_scenelink,info_a29_ppm_medley,info_a29a_ppm_medley_part1,info_a29b_ppm_medley_part2,info_a29c_ppm_medley_part3,,,,,,,,,,,,,info_a29_ppm_medley,stream_a29_ppm_medley,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_a29_ppm_medley,a29_ppm_medley,,,,,1,00:00:03.341,400,,00:00:11.064,,,,,,a29_ppm_medley,3051,146466,146695,7041353,146706,7041864,47999,3.5,Resources\Game\stream;\sound\bgm\bgm_a29_ppm_medley.nus3audio,Core,
ui_bgm_a29a_ppm_medley_part1,set_a29a_ppm_medley_part1,ui_bgm_a29a_ppm_medley_part1,,,bgm_rarity_0,ui_gametitle_pepar_mario_super_seal_pepar_bros_rpg,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,,-1,-1,-1,False,False,False,False,0,False,1,False,False,False,False,False,,,,set_a29a_ppm_medley_part1,,info_a29a_ppm_medley_part1,,,,,,,,,,,,,,,,info_a29a_ppm_medley_part1,stream_a29a_ppm_medley_part1,sound_condition_none,sound_condition_process_add,35,0,180,300,0,0,0,55,0,stream_a29a_ppm_medley_part1,a29a_ppm_medley_part1,,,,,0,,0,,00:00:11.064,,,,,,a29a_ppm_medley_part1,13235,635257,47520,2280983,47531,2281482,47999,3.5,Resources\Game\stream;\sound\bgm\bgm_a29a_ppm_medley_part1.nus3audio,Core,
ui_bgm_a29b_ppm_medley_part2,set_a29b_ppm_medley_part2,ui_bgm_a29b_ppm_medley_part2,,,bgm_rarity_0,ui_gametitle_pepar_mario_super_seal_pepar_bros_rpg,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,,-1,-1,-1,False,False,False,False,0,False,1,False,False,False,False,False,,,,set_a29b_ppm_medley_part2,,info_a29b_ppm_medley_part2,,,,,,,,,,,,,,,,info_a29b_ppm_medley_part2,stream_a29b_ppm_medley_part2,sound_condition_none,sound_condition_process_add,35,0,120,300,0,0,0,55,0,stream_a29b_ppm_medley_part2,a29b_ppm_medley_part2,,,,,0,,0,,,,,,,,a29b_ppm_medley_part2,4927,236502,52251,2508054,52261,2508536,48000,3.5,Resources\Game\stream;\sound\bgm\bgm_a29b_ppm_medley_part2.nus3audio,Core,
ui_bgm_a29c_ppm_medley_part3,set_a29c_ppm_medley_part3,ui_bgm_a29c_ppm_medley_part3,,,bgm_rarity_0,ui_gametitle_pepar_mario_super_seal_pepar_bros_rpg,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,,-1,-1,-1,False,False,False,False,0,False,1,False,False,False,False,False,,,,set_a29c_ppm_medley_part3,,info_a29c_ppm_medley_part3,,,,,,,,,,,,,,,,info_a29c_ppm_medley_part3,stream_a29c_ppm_medley_part3,sound_condition_none,sound_condition_process_add,35,0,240,360,0,0,0,55,0,stream_a29c_ppm_medley_part3,a29c_ppm_medley_part3,,,,,0,,0,,,,,,,,a29c_ppm_medley_part3,3872,185862,52259,2508454,52270,2508956,47999,3.5,Resources\Game\stream;\sound\bgm\bgm_a29c_ppm_medley_part3.nus3audio,Core,
ui_bgm_a30_mkt_rainbowroad_medley,set_a30_mkt_rainbowroad_medley,Rainbow Road Medley,Arrangement Supervisor: Ryo Watanabe,"Composition: Nintendo
Arrangement: BANDAI NAMCO Studios Inc.
Composition and arrangement Copyright Nintendo",bgm_rarity_0,ui_gametitle_mario_kart7_ds_advance,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0368,22,103,403,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_a30_mkt_rainbowroad_medley,,info_a30_mkt_rainbowroad_medley,,,,,,,,,,,,,,,,info_a30_mkt_rainbowroad_medley,stream_a30_mkt_rainbowroad_medley,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_a30_mkt_rainbowroad_medley,a30_mkt_rainbowroad_medley,,,,,1,00:00:12.434,400,,00:00:06.532,,,,,,a30_mkt_rainbowroad_medley,6575,315616,116712,5602191,116722,5602650,47999,2.6,Resources\Game\stream;\sound\bgm\bgm_a30_mkt_rainbowroad_medley.nus3audio,Core,
ui_bgm_a31_mkt7_rainbowroad,set_a31_mkt7_rainbowroad,Rainbow Road - Mario Kart 7,,Composition and arrangement Copyright Nintendo,bgm_rarity_0,ui_gametitle_mario_kart7,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0367,23,102,408,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_a31_mkt7_rainbowroad,,info_a31_mkt7_rainbowroad,,,,,,,,,,,,,,,,info_a31_mkt7_rainbowroad,stream_a31_mkt7_rainbowroad,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_a31_mkt7_rainbowroad,a31_mkt7_rainbowroad,,,,,1,00:00:17.387,400,,00:00:10.570,,,,,,a31_mkt7_rainbowroad,10602,508893,112957,5421951,112967,5422410,47999,3.7,Resources\Game\stream;\sound\bgm\bgm_a31_mkt7_rainbowroad.nus3audio,Core,
ui_bgm_a32_smb_medley,set_a32_smb_medley,Super Mario Bros. Medley,Arrangement Supervisor: Koji Kondo,"Composition: Nintendo
Arrangement: Nintendo
Composition and arrangement Copyright Nintendo",bgm_rarity_0,ui_gametitle_mariobros,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0563,24,13,207,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_a32_smb_medley,,info_a32_smb_medley,,,,,,,,,,,,,,,,info_a32_smb_medley,stream_a32_smb_medley,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_a32_smb_medley,a32_smb_medley,,,,,1,00:00:16.769,400,,00:00:14.674,,,,,,a32_smb_medley,8160,391669,121614,5837485,121624,5837952,48000,2.6,Resources\Game\stream;\sound\bgm\bgm_a32_smb_medley.nus3audio,Core,
ui_bgm_a33_smb2_medley,set_a33_smb2_medley,Super Mario Bros.: The Lost Levels Medley,Arrangement Supervisor: Katsuro Tajima,"Composition: Nintendo
Arrangement: BANDAI NAMCO Studios Inc.
Composition and arrangement Copyright Nintendo",bgm_rarity_0,ui_gametitle_super_mario_bros_lost_levels,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0564,25,14,211,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_a33_smb2_medley,,info_a33_smb2_medley,,,,,,,,,,,,,,,,info_a33_smb2_medley,stream_a33_smb2_medley,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_a33_smb2_medley,a33_smb2_medley,,,,,0,00:02:06.000,60,,00:00:04.463,,,,,,a33_smb2_medley,0,0,127143,6102842,127143,6102843,47999,3.7,Resources\Game\stream;\sound\bgm\bgm_a33_smb2_medley.nus3audio,Core,
ui_bgm_a34_new2_touboss,set_a34_new2_touboss,Fortress Boss - Super Mario World,Arrangement: ACE (TOMOri Kudo / CHiCO),"Composition: Nintendo
Composition and arrangement Copyright Nintendo",bgm_rarity_0,ui_gametitle_super_mario_world,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0576,26,30,230,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_a34_new2_touboss,,info_a34_new2_touboss,,,,,,,,,,,,,,,,info_a34_new2_touboss,stream_a34_new2_touboss,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_a34_new2_touboss,a34_new2_touboss,,,,,1,00:00:11.612,400,,00:00:10.260,,,,,,a34_new2_touboss,6282,301541,126282,6061540,126292,6062004,47999,2.4,Resources\Game\stream;\sound\bgm\bgm_a34_new2_touboss.nus3audio,Core,
ui_bgm_a35_wld_medley,set_a35_wld_medley,Super Mario World Medley,Arrangement Supervisor: Hiroshi Okubo,"Composition: Nintendo
Arrangement: BANDAI NAMCO Studios Inc.
Composition and arrangement Copyright Nintendo",bgm_rarity_0,ui_gametitle_super_mario_world,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0574,27,28,229,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_a35_wld_medley,,info_a35_wld_medley,,,,,,,,,,,,,,,,info_a35_wld_medley,stream_a35_wld_medley,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_a35_wld_medley,a35_wld_medley,,,,,1,00:00:14.168,400,,00:00:06.928,,,,,,a35_wld_medley,6957,333913,120000,5759999,120010,5760456,47999,2.7,Resources\Game\stream;\sound\bgm\bgm_a35_wld_medley.nus3audio,Core,
ui_bgm_a36_mkt7_circuit,set_a36_mkt7_circuit,Circuit - Mario Kart 7,Arrangement Supervisor: Junichi Nakatsuru,"Composition: Nintendo
Arrangement: BANDAI NAMCO Studios Inc.
Composition and arrangement Copyright Nintendo",bgm_rarity_0,ui_gametitle_mario_kart7,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0366,28,101,407,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_a36_mkt7_circuit,,info_a36_mkt7_circuit,,,,,,,,,,,,,,,,info_a36_mkt7_circuit,stream_a36_mkt7_circuit,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_a36_mkt7_circuit,a36_mkt7_circuit,,,,,1,00:00:19.966,400,,00:00:06.358,,,,,,a36_mkt7_circuit,6414,307890,113783,5461573,113792,5462033,48000,3.5,Resources\Game\stream;\sound\bgm\bgm_a36_mkt7_circuit.nus3audio,Core,
ui_bgm_a37_mkt8_skygarden,set_a37_mkt8_skygarden,Cloudtop Cruise - Mario Kart 8,Arrangement Supervisor: Atsuko Asahi,"Composition: Nintendo
Arrangement: Nintendo
Composition and arrangement Copyright Nintendo",bgm_rarity_0,ui_gametitle_mario_kart8,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0371,29,106,411,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_a37_mkt8_skygarden,,info_a37_mkt8_skygarden,,,,,,,,,,,,,,,,info_a37_mkt8_skygarden,stream_a37_mkt8_skygarden,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_a37_mkt8_skygarden,a37_mkt8_skygarden,,,,,0,00:02:02.900,5,,00:00:09.146,,,,,,a37_mkt8_skygarden,0,0,123000,5903999,123000,5904000,48000,3.7,Resources\Game\stream;\sound\bgm\bgm_a37_mkt8_skygarden.nus3audio,Core,
ui_bgm_a38_glx_eggplanet,set_a38_glx_eggplanet,Egg Planet,Arrangement Supervisor: Nobuko Toda / Yoshitaka Suzuki,"Composition: Nintendo
Arrangement: FILM SCORE LLC
Composition and arrangement Copyright Nintendo",bgm_rarity_0,ui_gametitle_super_mario_galaxy,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0585,30,40,246,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_a38_glx_eggplanet,,info_a38_glx_eggplanet,,,,,,,,,,,,,,,,info_a38_glx_eggplanet,stream_a38_glx_eggplanet,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_a38_glx_eggplanet,a38_glx_eggplanet,,,,,1,00:00:10.669,400,,00:00:04.824,,,,,,a38_glx_eggplanet,7989,383472,117040,5617915,117050,5618382,47999,3.7,Resources\Game\stream;\sound\bgm\bgm_a38_glx_eggplanet.nus3audio,Core,
ui_bgm_a39_glx_tenmondainorosetta,set_a39_glx_tenmondainorosetta,Rosalina in the Observatory / Luma's Theme,Arrangement: Manami Kiyota,"Composition: Nintendo
Composition and arrangement Copyright Nintendo",bgm_rarity_0,ui_gametitle_super_mario_galaxy,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0587,31,42,248,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_a39_glx_tenmondainorosetta,,info_a39_glx_tenmondainorosetta,,,,,,,,,,,,,,,,info_a39_glx_tenmondainorosetta,stream_a39_glx_tenmondainorosetta,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_a39_glx_tenmondainorosetta,a39_glx_tenmondainorosetta,,,,,1,00:00:12.630,400,,00:00:04.109,,,,,,a39_glx_tenmondainorosetta,7926,380464,115926,5564455,115936,5564916,47999,2.7,Resources\Game\stream;\sound\bgm\bgm_a39_glx_tenmondainorosetta.nus3audio,Core,
ui_bgm_a40_drm_chill_ver2,set_a40_drm_chill_ver2,Chill {{(for 3DS / Wii U)}},Arrangement: Hirokazu Tanaka. ex,"Composition: Nintendo
Composition and arrangement Copyright Nintendo",bgm_rarity_0,ui_gametitle_dr_mario_series,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0632,32,91,226,True,True,False,True,300,True,1,True,True,True,False,False,,,,set_a40_drm_chill_ver2,,info_a40_drm_chill_ver2,,,,,,,,,,,,,,,,info_a40_drm_chill_ver2,stream_a40_drm_chill_ver2,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_a40_drm_chill_ver2,a40_drm_chill_ver2,,,,,1,00:00:30.542,400,,00:00:07.403,,,,,,a40_drm_chill_ver2,22326,1071626,137674,6608369,137684,6608836,48000,2.5,Resources\Game\stream;\sound\bgm\bgm_a40_drm_chill_ver2.nus3audio,Core,
ui_bgm_a41_mpt_medley,set_a41_mpt_medley,Mario Paint Medley,Arrangement Supervisor: Taku Inoue,"Composition: Nintendo
Arrangement: BANDAI NAMCO Studios Inc.
Composition and arrangement Copyright Nintendo",bgm_rarity_0,ui_gametitle_mario_paint,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0633,33,92,231,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_a41_mpt_medley,,info_a41_mpt_medley,,,,,,,,,,,,,,,,info_a41_mpt_medley,stream_a41_mpt_medley,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_a41_mpt_medley,a41_mpt_medley,,,,,1,00:00:10.514,400,00:00:01.840,00:00:01.868,,,,,,a41_mpt_medley,4805,230642,107525,5161201,107525,5161203,48000,3.8,Resources\Game\stream;\sound\bgm\bgm_a41_mpt_medley.nus3audio,Core,
ui_bgm_a42_lm_medley,set_a42_lm_medley,Luigi's Mansion Series Medley,Arrangement Supervisor: Hiroyuki Kawada,"Composition: Nintendo / Next Level Games Inc.
Arrangement: BANDAI NAMCO Studios Inc.
Composition and arrangement Copyright Nintendo",bgm_rarity_0,ui_gametitle_luigi_mansion_mansion2,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0627,34,86,239,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_a42_lm_medley,,info_a42_lm_medley,,,,,,,,,,,,,,,,info_a42_lm_medley,stream_a42_lm_medley,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_a42_lm_medley,a42_lm_medley,,,,,1,00:00:21.741,400,00:00:00.337,00:00:16.034,,,,,,a42_lm_medley,9781,469470,118015,5664722,118025,5665182,47999,2,Resources\Game\stream;\sound\bgm\bgm_a42_lm_medley.nus3audio,Core,
ui_bgm_a44_new2_chijyou,set_a44_new2_chijyou,Ground Theme - New Super Mario Bros. 2,,Composition and arrangement Copyright Nintendo,bgm_rarity_0,ui_gametitle_new_super_mario_bros2,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0597,35,53,262,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_a44_new2_chijyou,,info_a44_new2_chijyou,,,,,,,,,,,,,,,,info_a44_new2_chijyou,stream_a44_new2_chijyou,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_a44_new2_chijyou,a44_new2_chijyou,,,,,1,00:00:29.325,400,,00:00:11.986,,,,,,a44_new2_chijyou,7501,360053,89105,4277059,89115,4277520,48000,1,Resources\Game\stream;\sound\bgm\bgm_a44_new2_chijyou.nus3audio,Core,
ui_bgm_a45_newu_chijyou,set_a45_newu_chijyou,Ground Theme - New Super Mario Bros. U,,Composition and arrangement Copyright Nintendo,bgm_rarity_0,ui_gametitle_new_super_mario_bros_u,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0598,36,54,264,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_a45_newu_chijyou,,info_a45_newu_chijyou,,,,,,,,,,,,,,,,info_a45_newu_chijyou,stream_a45_newu_chijyou,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_a45_newu_chijyou,a45_newu_chijyou,,,,,2,00:00:19.516,400,,00:00:04.334,,,,,,a45_newu_chijyou,4364,209453,45818,2199270,45828,2199732,47999,1.2,Resources\Game\stream;\sound\bgm\bgm_a45_newu_chijyou.nus3audio,Core,
ui_bgm_a45a_newu_chijyou_smmlink,set_a45a_newu_chijyou_smmlink,Ground Theme - Super Mario series,,,bgm_rarity_0,ui_gametitle_new_super_mario_bros_u,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0638,-1,-1,-1,False,False,False,False,0,False,1,False,False,False,False,False,,,,set_a45a_newu_chijyou_smmlink,,info_a45a_newu_chijyou_smmlink,,,,,,,,,,,,,,,,info_a45a_newu_chijyou_smmlink,stream_a45a_newu_chijyou_smmlink,sound_condition_none,sound_condition_process_add,0,0,0,90,90,0,0,55,0,stream_a45a_newu_chijyou_smmlink,a45a_newu_chijyou_smmlink,,,,,2,00:00:19.516,400,,00:00:04.334,,,,,,a45a_newu_chijyou_smmlink,4364,209453,45818,2199270,45828,2199732,47999,1.2,Resources\Game\stream;\sound\bgm\bgm_a45a_newu_chijyou_smmlink.nus3audio,Core,
ui_bgm_a47_pty9_minigame,set_a47_pty9_minigame,Pandemonium,,Composition and arrangement Copyright Nintendo,bgm_rarity_0,ui_gametitle_mario_party9,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,1102,38,74,260,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_a47_pty9_minigame,,info_a47_pty9_minigame,,,,,,,,,,,,,,,,info_a47_pty9_minigame,stream_a47_pty9_minigame,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_a47_pty9_minigame,a47_pty9_minigame,,,,,2,00:00:03.930,400,,00:00:00.000,,,,,,a47_pty9_minigame,3363,161435,59834,2872021,59844,2872488,47999,2.8,Resources\Game\stream;\sound\bgm\bgm_a47_pty9_minigame.nus3audio,Core,
ui_bgm_a48_malrpg3_choitotsuyoiyatsura,set_a48_malrpg3_choitotsuyoiyatsura,Tough Guy Alert!,,Composition and arrangement Copyright Nintendo,bgm_rarity_0,ui_gametitle_mario_luigi_rpg3,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0610,39,65,251,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_a48_malrpg3_choitotsuyoiyatsura,,info_a48_malrpg3_choitotsuyoiyatsura,,,,,,,,,,,,,,,,info_a48_malrpg3_choitotsuyoiyatsura,stream_a48_malrpg3_choitotsuyoiyatsura,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_a48_malrpg3_choitotsuyoiyatsura,a48_malrpg3_choitotsuyoiyatsura,,,,,2,00:00:09.002,400,,00:00:04.875,,,,,,a48_malrpg3_choitotsuyoiyatsura,9795,470145,75031,3601486,75131,3606264,47999,2.3,Resources\Game\stream;\sound\bgm\bgm_a48_malrpg3_choitotsuyoiyatsura.nus3audio,Core,
ui_bgm_a49_malrpg3_inthefinal,set_a49_malrpg3_inthefinal,The Grand Finale,,Composition and arrangement Copyright Nintendo,bgm_rarity_0,ui_gametitle_mario_luigi_rpg3,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0611,40,66,252,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_a49_malrpg3_inthefinal,,info_a49_malrpg3_inthefinal,,,,,,,,,,,,,,,,info_a49_malrpg3_inthefinal,stream_a49_malrpg3_inthefinal,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_a49_malrpg3_inthefinal,a49_malrpg3_inthefinal,,,,,1,00:00:14.900,400,,00:00:08.780,,,,,,a49_malrpg3_inthefinal,8103,388945,91210,4378088,91220,4378548,47999,3.8,Resources\Game\stream;\sound\bgm\bgm_a49_malrpg3_inthefinal.nus3audio,Core,
ui_bgm_a50_mktw_kinokocanyon,set_a50_mktw_kinokocanyon,Mushroom Gorge - Mario Kart Wii,,Composition and arrangement Copyright Nintendo,bgm_rarity_0,ui_gametitle_mario_kart_wii,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0365,41,100,406,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_a50_mktw_kinokocanyon,,info_a50_mktw_kinokocanyon,,,,,,,,,,,,,,,,info_a50_mktw_kinokocanyon,stream_a50_mktw_kinokocanyon,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_a50_mktw_kinokocanyon,a50_mktw_kinokocanyon,,,,,2,00:00:09.584,400,,00:00:01.305,,,,,,a50_mktw_kinokocanyon,3589,172252,54116,2597572,54126,2598030,47999,2.7,Resources\Game\stream;\sound\bgm\bgm_a50_mktw_kinokocanyon.nus3audio,Core,
ui_bgm_a51_mkt8_mariokartstadium,set_a51_mkt8_mariokartstadium,Mario Kart Stadium - Mario Kart 8,,Composition and arrangement Copyright Nintendo,bgm_rarity_0,ui_gametitle_mario_kart8,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0369,42,104,409,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_a51_mkt8_mariokartstadium,,info_a51_mkt8_mariokartstadium,,,,,,,,,,,,,,,,info_a51_mkt8_mariokartstadium,stream_a51_mkt8_mariokartstadium,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_a51_mkt8_mariokartstadium,a51_mkt8_mariokartstadium,,,,,2,00:00:09.834,400,,00:00:03.648,,,,,,a51_mkt8_mariokartstadium,3850,184783,62228,2986945,62238,2987406,47999,3.7,Resources\Game\stream;\sound\bgm\bgm_a51_mkt8_mariokartstadium.nus3audio,Core,
ui_bgm_a52_mkt8_mariocircuit,set_a52_mkt8_mariocircuit,Mario Circuit - Mario Kart 8,,Composition and arrangement Copyright Nintendo,bgm_rarity_0,ui_gametitle_mario_kart8,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0370,43,105,410,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_a52_mkt8_mariocircuit,,info_a52_mkt8_mariocircuit,,,,,,,,,,,,,,,,info_a52_mkt8_mariocircuit,stream_a52_mkt8_mariocircuit,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_a52_mkt8_mariocircuit,a52_mkt8_mariocircuit,,,,,2,00:00:10.415,400,,00:00:03.665,,,,,,a52_mkt8_mariocircuit,5362,257376,65362,3137375,65372,3137832,47999,3.1,Resources\Game\stream;\sound\bgm\bgm_a52_mkt8_mariocircuit.nus3audio,Core,
